nFID,X,Y,Class,Name,Province,City,Street
39703,113.575963290964,22.2718874450053,地产小区,晖影楼,广东省,珠海市,碧海路
39704,113.575969925608,22.2776170635776,生活服务,幺米幺米早教,广东省,珠海市,卫农街
39705,113.575968035708,22.2696259056213,生活服务/摄影冲印,赫拉摄影,广东省,珠海市,海滨北路
39706,113.575968035708,22.2696259056213,交通设施/停车场/停车区,景山公园停车场,广东省,珠海市,海滨北路
39707,113.575968035708,22.2696259056213,生活服务,天龙音响珠海市指定维修部,广东省,珠海市,海滨北路
39708,113.575977129423,22.2750503886059,汽车服务/汽车/维修/养护/洗车,波涛汽车美容洗车护理中心,广东省,珠海市,碧海路
39709,113.575976330993,22.2711592561014,地产小区/小区/楼盘,海霞新村六栋,广东省,珠海市,碧海路
39710,113.575982966906,22.277614049297,教育/培训机构,幺米幺米儿童创意体验馆,广东省,珠海市,卫农街
39711,113.575950572936,22.361299998204,自然山,烟古伦墩顶,广东省,珠海市,
39712,113.575977314384,22.2556447709927,,狂野之城,广东省,珠海市,景园路
39713,113.575977449883,22.2539192241626,汽车服务/4s/汽车/销售,珠海市奔丰汽车维修中心,广东省,珠海市,景园路
39714,113.576187593032,22.254563605065,汽车服务/汽车/维修/养护/洗车,伯乐驹汽车维修服务,广东省,珠海市,园林路
39715,113.576188832231,22.2510895657769,金融/atm,兴业银行ATM,广东省,珠海市,九洲大道
39716,113.576193680891,22.2536763552073,生活服务/电信营业厅,景发电话超市,广东省,珠海市,景园路
39717,113.57620539121,22.2586617912316,公司企业,宝洛施服饰有限公司,广东省,珠海市,海滨南路
39718,113.576004554775,22.2776122872917,餐饮/休闲餐饮/茶座,天记茶餐厅,广东省,珠海市,卫农街
39719,113.575993271588,22.2565950883573,购物/电器商场,东新电器行,广东省,珠海市,景园路
39720,113.575986547448,22.238807611804,休闲娱乐/度假村/度假区,珠海度假健康中心,广东省,珠海市,情侣南路
39721,113.576007229134,22.2573072164297,餐饮/西式快餐/肯德基,百胜餐饮(深圳)有限公司肯德基吉大店,广东省,珠海市,吉大路
39722,113.576007229134,22.2573072164297,购物/珠宝饰品,名钻金店(免税店),广东省,珠海市,吉大路
39723,113.576007229134,22.2573072164297,购物/服装鞋帽,万里马皮具店(吉大店),广东省,珠海市,吉大路
39724,113.576007229134,22.2573072164297,,珠海市德泓酒行,广东省,珠海市,吉大路
39725,113.576013008307,22.2602281655548,购物,爱婴岛儿童百货珠海旗舰店,广东省,珠海市,景山路
39726,113.576013008307,22.2602281655548,购物/图书音像,凤凰书城(国贸店),广东省,珠海市,景山路
39727,113.5760180232,22.2602991919131,购物/烟酒茶叶,泰南燕窝食品,广东省,珠海市,景山路
39728,113.576021239564,22.2567860812616,购物/文化办公,一晖,广东省,珠海市,吉大路
39729,113.576021300072,22.25645302183,公司企业,大鑫电脑商务,广东省,珠海市,吉大路
39730,113.57602824249,22.2573662756016,购物/服装鞋帽,OL东日本,广东省,珠海市,吉大路
39731,113.57602824249,22.2573662756016,购物/服装鞋帽,百川丝绸,广东省,珠海市,吉大路
39732,113.57602824249,22.2573662756016,购物/服装鞋帽,凡丝,广东省,珠海市,吉大路
39733,113.57602824249,22.2573662756016,购物/家居建材,好百年国际家居广场珠海吉大店,广东省,珠海市,吉大路
39734,113.57602824249,22.2573662756016,购物/服装鞋帽,红粉,广东省,珠海市,吉大路
39735,113.57602824249,22.2573662756016,公司企业/旅行社,华视国际旅行社,广东省,珠海市,吉大路
39736,113.57602824249,22.2573662756016,,华视国际旅行社民航昊通售票处,广东省,珠海市,吉大路
39737,113.57602824249,22.2573662756016,购物/服装鞋帽,流行前线,广东省,珠海市,吉大路
39738,113.57602824249,22.2573662756016,金融/保险公司,美国友邦保险广东分公司珠海营销部,广东省,珠海市,吉大路
39739,113.57602824249,22.2573662756016,购物/服装鞋帽,欧·尚,广东省,珠海市,吉大路
39740,113.57602824249,22.2573662756016,购物/超市,壹加壹连锁超级商场吉大店,广东省,珠海市,吉大路
39741,113.576049338012,22.25632099392,教育/培训机构,北京科技大学珠海函授站,广东省,珠海市,景园路
39742,113.576049338012,22.25632099392,教育/培训机构,天津科技大学珠海函授站,广东省,珠海市,景园路
39743,113.576049338012,22.25632099392,教育/培训机构,珠海市华南财贸培训学校,广东省,珠海市,景园路
39744,113.576048738107,22.2514016033975,教育/科研机构/教育,珠海名筑模型设计制作有限公司,广东省,珠海市,九洲大道东
39745,113.576084970302,22.2799818600061,交通设施/停车场/停车区,迈豪国际酒店停车场,广东省,珠海市,情侣中路
39746,113.576065369721,22.2569432683691,生活服务/便利店,振新商店,广东省,珠海市,吉大路
39747,113.576066359233,22.2569432680317,生活服务/便利店,金帆商店,广东省,珠海市,吉大路
39748,113.576084383983,22.256481027966,教育/培训机构,畅想教育培训中心,广东省,珠海市,吉大路
39749,113.576084383983,22.256481027966,公司企业,吉大旭华汽车音响发展有限公司,广东省,珠海市,吉大路
39750,113.576084383983,22.256481027966,公司企业,香港亚飞实业有限公司,广东省,珠海市,吉大路
39751,113.576084383983,22.256481027966,公司企业,珠海多特自动化控制工程有限公司,广东省,珠海市,吉大路
39752,113.576084383983,22.256481027966,公司企业,珠海科尔迈测试设备有限公司,广东省,珠海市,吉大路
39753,113.576084383983,22.256481027966,公司企业,珠海瑞百年建筑材料有限公司,广东省,珠海市,吉大路
39754,113.576084383983,22.256481027966,购物,珠海市洁丽雅品牌推广中心(珠海市精通科技有限公司),广东省,珠海市,吉大路
39755,113.576084383983,22.256481027966,公司企业,珠海市金色阳光有限公司,广东省,珠海市,吉大路
39756,113.576084383983,22.256481027966,公司企业,珠海市精通科技有限公司,广东省,珠海市,吉大路
39757,113.576084383983,22.256481027966,公司企业,珠海市一晖发展有限公司,广东省,珠海市,吉大路
39758,113.576084383983,22.256481027966,公司企业/婚介婚庆,珠海市缘份1+1交友婚恋服务中心,广东省,珠海市,吉大路
39759,113.576084383983,22.256481027966,公司企业,珠海万花园艺有限公司,广东省,珠海市,吉大路
39760,113.576084383983,22.256481027966,公司企业,珠海中盟有限公司,广东省,珠海市,吉大路
39761,113.576091177409,22.2587917652608,金融/证券公司,广发证券吉大路营业部,广东省,珠海市,海滨南路
39762,113.576092252532,22.2591719214616,教育/培训机构,新爱婴蒙台梭利早教中心,广东省,珠海市,海滨南路
39763,113.576119321567,22.2914251407471,交通设施/港口/码头,珠海香洲港,广东省,珠海市,情侣中路
39764,113.576098725047,22.2514815682312,宾馆/旅店,7天连锁酒店珠海九洲大道东店,广东省,珠海市,九洲大道东
39765,113.576103554569,22.2545414697335,汽车服务/汽车/维修/养护/洗车,四维汽车用品改装,广东省,珠海市,园林路
39766,113.576133973378,22.2813682607596,政府机构/机关单位,广东省渔政总队香洲大队,广东省,珠海市,先烈路
39767,113.576133973378,22.2813682607596,休闲娱乐,渔家乐9号,广东省,珠海市,先烈路
39768,113.576133973378,22.2813682607596,政府机构/公检法机构/公安机关,中国海监香洲大队,广东省,珠海市,先烈路
39769,113.576133973378,22.2813682607596,政府机构/机关单位/消防局,珠海市渔港消防大队,广东省,珠海市,先烈路
39770,113.576133102553,22.2792556662629,地产小区/小区/楼盘,扬名海邑东门,广东省,珠海市,翠海路
39771,113.576136655486,22.3089212634661,地产小区/小区/楼盘,每一间,广东省,珠海市,s111
39772,113.576144516697,22.2916599464446,交通设施/港口/码头,珠海香洲港,广东省,珠海市,情侣中路
39773,113.576125354564,22.2572233468091,交通设施/停车场/停车区,珠海免税商场停车场,广东省,珠海市,吉大路
39774,113.57612838737,22.2563970978919,宾馆/旅店,水园别墅,广东省,珠海市,吉大路
39775,113.576132406887,22.2569652464883,购物/图书音像,珠海特区音像出版社音像制品专卖店,广东省,珠海市,吉大路
39776,113.576156346239,22.2779290796021,交通设施/公交车站/公交车站主点,名亭公园,广东省,珠海市,海燕路
39777,113.576140542651,22.2549786773228,交通设施/停车场/停车区,春兴酒家停车场,广东省,珠海市,景园路
39778,113.576136953996,22.2495269988566,汽车服务/4s/汽车/销售,珠海市玉达名车维修公司,广东省,珠海市,九洲大道东
39779,113.576157172698,22.2605703691463,交通设施/停车场/停车区,国贸购物广场地上停车场,广东省,珠海市,景山路
39780,113.576186186933,22.2771130323934,教育/培训机构,心灵学堂,广东省,珠海市,碧海路
39781,113.576171282948,22.258742791085,购物/服装鞋帽,OOXOO,广东省,珠海市,海滨南路
39782,113.576189582381,22.3125751886986,地产小区/小区/楼盘,香湾花园,广东省,珠海市,s111
39783,113.576195254883,22.2776032692459,购物/烟酒茶叶,贡名茶馆养生私房菜,广东省,珠海市,卫农街
39784,113.576178811946,22.2515146657027,汽车服务/汽车/维修/养护/洗车,通达汽车维修服务中心,广东省,珠海市,九洲大道东
39785,113.576180739622,22.2527040260121,购物/电子数码,三创电子,广东省,珠海市,景园路
39786,113.576180739622,22.2527040260121,汽车服务/汽车/租赁,珠海康定汽车租赁有限公司,广东省,珠海市,景园路
39787,113.576194985182,22.2374203124177,生活服务/公厕,公厕,广东省,珠海市,情侣南路
39788,113.576201907026,22.2388277767294,餐饮,正锦记百味鲜餐饮,广东省,珠海市,情侣南路
39789,113.576201907026,22.2388277767294,休闲娱乐,珠海度假村健康中心,广东省,珠海市,情侣南路
39790,113.576217321855,22.260252348204,购物/批发市场/集市,珠海魅族珍城吉大旗舰店,广东省,珠海市,海滨南路
39791,113.576223868405,22.2666221879224,休闲娱乐/体育场馆/卡丁车,景山跑跑卡丁车,广东省,珠海市,海滨北路
39792,113.576215514559,22.2569513214775,购物/图书音像,吉大宝誉音像制品专卖店,广东省,珠海市,吉大路
39793,113.576240235566,22.2791037248463,地产小区/小区/楼盘,天海山色园,广东省,珠海市,情侣中路
39794,113.576218347452,22.2518037885153,购物/烟酒茶叶,红儒酒业,广东省,珠海市,九洲大道
39795,113.576244311865,22.2776472428629,餐饮/休闲餐饮/咖啡厅,贡茗茶馆,广东省,珠海市,卫农街
39796,113.576244311865,22.2776472428629,教育/科研机构/教育,广东省茶文化研究院珠海分院,广东省,珠海市,卫农街
39797,113.576244311865,22.2776472428629,政府机构/党派团体/社会团体,珠海市青年文化艺术交流协会,广东省,珠海市,卫农街
39798,113.57622470602,22.2546226533071,公司企业/厂矿,伯乐驰汽车维修服务,广东省,珠海市,园林路
39799,113.576221111739,22.249467057012,汽车服务/驾校,名耀汽车驾驶学校教学基地,广东省,珠海市,九洲大道东
39800,113.576236916981,22.2667222341857,餐饮,味之林拆蛇粥,广东省,珠海市,海滨北路
39801,113.576257327754,22.277347203815,政府机构,农业部南海区渔政局珠海渔政站,广东省,珠海市,碧海路
39802,113.576255429643,22.2587819039281,休闲娱乐/网吧,动感地带游艺中心,广东省,珠海市,海滨南路
39803,113.576256353067,22.2595750946715,交通设施/停车场/停车区,国贸购物广场停车场,广东省,珠海市,海滨南路
39804,113.576262911722,22.2664341089947,交通设施/停车场/停车区,景山公园停车场,广东省,珠海市,海滨北路
39805,113.576252697953,22.2554708962724,交通设施/长途汽车站/长途汽车站主点,岐关珠海市旅游客运中心站,广东省,珠海市,景园路
39806,113.576253692765,22.2554769194631,交通设施/长途汽车站/长途汽车站主点,拱运吉大客运站,广东省,珠海市,景园路
39807,113.576264559715,22.2569713753383,购物/综合商场/购物/中心,勤发商店,广东省,珠海市,吉大路
39808,113.57627284806,22.2509641949223,宾馆,珠海中瀚酒店,广东省,珠海市,九洲大道
39809,113.57628332146,22.2601263211383,金融/atm,中国工商银行ATM,广东省,珠海市,海滨南路
39810,113.57628332146,22.2601263211383,金融/银行/中国工商银行,中国工商银行景山支行,广东省,珠海市,海滨南路
39811,113.576313409367,22.2770175294238,餐饮,太阳与海餐饮有限公司,广东省,珠海市,碧海路
39812,113.576295600767,22.2569773819463,购物/烟酒茶叶,吉波商店,广东省,珠海市,吉大路
39813,113.57629946311,22.2586358908116,购物/珠宝饰品,勐拱翡翠,广东省,珠海市,海滨南路
39814,113.576321354214,22.2774422729613,餐饮/中餐馆,太阳兴海珠海原居民菜,广东省,珠海市,卫农街
39815,113.576314482196,22.2682802740533,道路/乡道,海霞路,广东省,珠海市,海滨北路
39816,113.576314753314,22.2682816123728,交通设施/交叉路口,海霞路/海滨北路(路口),广东省,珠海市,海滨北路
39817,113.576313597931,22.2569833952956,购物/烟酒茶叶,三叶茗茶,广东省,珠海市,吉大路
39818,113.576328704738,22.3125242921956,医疗/社区医疗/诊所/卫生所,神前社区卫生站,广东省,珠海市,s111
39819,113.576491053582,22.2535294275648,汽车服务/汽车/维修/养护/洗车,奔威公司,广东省,珠海市,景园路
39820,113.576496317942,22.2578830569365,购物/服装鞋帽,哈比比情侣装特色服饰,广东省,珠海市,海滨南路
39821,113.576496317942,22.2578830569365,购物/服装鞋帽,伊丹服装(流行店),广东省,珠海市,海滨南路
39822,113.576540191394,22.2665543074304,宾馆,乔园园珠海酒店,广东省,珠海市,海滨北路
39823,113.576532769107,22.2585820213312,交通设施/停车场/停车区,国贸购物广场停车场,广东省,珠海市,海滨南路
39824,113.576535874677,22.2570665692642,餐饮/休闲餐饮/咖啡厅,优仕会,广东省,珠海市,吉大路
39825,113.57636923735,22.2814143948917,交通设施/港口/码头,珠海香洲渔港码头,广东省,珠海市,先烈路
39826,113.576352810449,22.2545216840121,购物/烟酒茶叶,达利安酒业,广东省,珠海市,园林路
